attributionURL,count,employmentStatus,jobTitle,jobTitleId,max,mean,min,obscureType,payPeriod,perOccEmployerDefaultCountryBasePayCount,perOccUnfilteredThisCountryBasePayCount,id,company_name,company_longName,companyLogo,totalJobTitlesCount,totalSalariesCount
"https://www.glassdoor.com/Salary/SAP-SuccessFactors-Software-Engineer-Salaries-E2087801_D_KO19,36.htm",2.0,REGULAR,Software Engineer,4279.0,130136.03,113511.83,96887.63,FUZZED,ANNUAL,2.0,159426.0,2087801,SAP SuccessFactors,SAP SuccessFactors,https://media.glassdoor.com/sqll/2087801/sap-successfactors-squarelogo-1543253284211.png,26,30
"https://www.glassdoor.com/Salary/SAP-Center-Analyst-Salaries-E806513_D_KO11,18.htm",2.0,REGULAR,Analyst,8622.0,88181.62,77979.64,67777.66,FUZZED,ANNUAL,2.0,37028.0,806513,SAP Center,SAP Center at San Jose,https://media.glassdoor.com/sqll/806513/sap-center-squarelogo-1505144903390.png,11,13
"https://www.glassdoor.com/Hourly-Pay/SAP-Center-Usher-Hourly-Pay-E806513_D_KO11,16.htm",2.0,REGULAR,Usher,53635.0,17.06,14.75,12.43,FUZZED,HOURLY,2.0,679.0,806513,SAP Center,SAP Center at San Jose,https://media.glassdoor.com/sqll/806513/sap-center-squarelogo-1505144903390.png,11,13
"https://www.glassdoor.com/Monthly-Pay/SAP-Center-Sales-Monthly-Pay-E806513_D_KO11,16.htm",1.0,REGULAR,Sales,28946.0,4714.6,4548.91,4383.21,FUZZED,MONTHLY,2.0,24234.0,806513,SAP Center,SAP Center at San Jose,https://media.glassdoor.com/sqll/806513/sap-center-squarelogo-1505144903390.png,11,13
"https://www.glassdoor.com/Monthly-Pay/Ánima-Estudios-Episodes-Director-Monthly-Pay-E1427381_D_KO15,32.htm",1.0,REGULAR,Episodes Director,4268306.0,5217.71,5014.9,4812.09,FUZZED,MONTHLY,0.0,1.0,1427381,Ánima Estudios,Ánima Estudios S.A.P.,,1,1
"https://www.glassdoor.com/Monthly-Pay/SAP-NS2-Analyst-Monthly-Pay-E1389987_D_KO8,15.htm",1.0,REGULAR,Analyst,8622.0,3747.27,3620.1,3492.92,FUZZED,MONTHLY,1.0,37028.0,1389987,SAP NS2,"SAP National Security Services, Inc.",https://media.glassdoor.com/sqll/1389987/sap-ns2-squarelogo-1551095896156.png,10,10
"https://www.glassdoor.com/Hourly-Pay/SAP-NS2-Intern-Hourly-Pay-E1389987_D_KO8,14.htm",1.0,INTERN,Intern,10446.0,20.21,19.34,18.46,FUZZED,HOURLY,1.0,56567.0,1389987,SAP NS2,"SAP National Security Services, Inc.",https://media.glassdoor.com/sqll/1389987/sap-ns2-squarelogo-1551095896156.png,10,10
https://www.glassdoor.com/Hourly-Pay/SAP-NS2-Intern-Hourly-Hourly-Pay-E1389987_DAO.htm?filter.jobTitleExact=Intern+-+Hourly,1.0,INTERN,Intern - Hourly,10457.0,26.24,25.08,23.92,FUZZED,HOURLY,1.0,41530.0,1389987,SAP NS2,"SAP National Security Services, Inc.",https://media.glassdoor.com/sqll/1389987/sap-ns2-squarelogo-1551095896156.png,10,10
"https://www.glassdoor.com/Salary/Delta-Air-Lines-Flight-Attendant-Salaries-E197_D_KO16,32.htm",134.0,REGULAR,Flight Attendant,26872.0,92671.02,46754.98,20063.8,FULL_DISPLAY,ANNUAL,276.0,3413.0,197,Delta Air Lines,"Delta Air Lines, Inc.",https://media.glassdoor.com/sqll/197/delta-air-lines-squarelogo-1506008689412.png,693,2436
"https://www.glassdoor.com/Hourly-Pay/Delta-Air-Lines-Flight-Attendant-Hourly-Pay-E197_D_KO16,32.htm",122.0,REGULAR,Flight Attendant,26872.0,66.18,32.04,10.88,FULL_DISPLAY,HOURLY,276.0,3413.0,197,Delta Air Lines,"Delta Air Lines, Inc.",https://media.glassdoor.com/sqll/197/delta-air-lines-squarelogo-1506008689412.png,693,2436
"https://www.glassdoor.com/Hourly-Pay/Delta-Air-Lines-Ramp-Agent-Hourly-Pay-E197_D_KO16,26.htm",92.0,REGULAR,Ramp Agent,32553.0,26.67,14.62,8.55,FULL_DISPLAY,HOURLY,101.0,2515.0,197,Delta Air Lines,"Delta Air Lines, Inc.",https://media.glassdoor.com/sqll/197/delta-air-lines-squarelogo-1506008689412.png,693,2436
"https://www.glassdoor.com/Hourly-Pay/Delta-Air-Lines-Baggage-Handler-Hourly-Pay-E2613136_D_KO16,31.htm",1.0,REGULAR,Baggage Handler,18730.0,10.39,10.03,9.67,FUZZED,HOURLY,0.0,178.0,2613136,Delta Air Lines,Delta Air Lines,,1,1
"https://www.glassdoor.com/Salary/Datum-Software-Software-Engineer-Salaries-E355855_D_KO15,32.htm",91.0,REGULAR,Software Engineer,4279.0,124133.63,81891.67,67765.95,FULL_DISPLAY,ANNUAL,91.0,159426.0,355855,Datum Software,Datum Software Inc.,https://media.glassdoor.com/sqll/355855/datum-software-squarelogo.png,51,247
"https://www.glassdoor.com/Salary/Datum-Software-Senior-Software-Engineer-Salaries-E355855_D_KO15,39.htm",17.0,REGULAR,Senior Software Engineer,17959.0,99989.57,90707.12,80998.83,FULL_DISPLAY,ANNUAL,17.0,55119.0,355855,Datum Software,Datum Software Inc.,https://media.glassdoor.com/sqll/355855/datum-software-squarelogo.png,51,247
"https://www.glassdoor.com/Salary/Datum-Software-Systems-Analyst-Salaries-E355855_D_KO15,30.htm",10.0,REGULAR,Systems Analyst,26279.0,88699.53,72370.88,67721.23,FULL_DISPLAY,ANNUAL,10.0,71905.0,355855,Datum Software,Datum Software Inc.,https://media.glassdoor.com/sqll/355855/datum-software-squarelogo.png,51,247
"https://www.glassdoor.com/Hourly-Pay/Delta-Global-Staffing-Ramp-Agent-Hourly-Pay-E244511_D_KO22,32.htm",58.0,REGULAR,Ramp Agent,32553.0,13.23,10.05,8.18,FULL_DISPLAY,HOURLY,59.0,2515.0,244511,Delta Global Staffing,Delta Global Staffing,https://media.glassdoor.com/sqll/244511/delta-global-staffing-squarelogo-1490968777217.png,84,214
"https://www.glassdoor.com/Hourly-Pay/Delta-Global-Staffing-Customer-Service-Agent-Hourly-Pay-E244511_D_KO22,44.htm",15.0,REGULAR,Customer Service Agent,46056.0,13.14,10.44,8.56,FULL_DISPLAY,HOURLY,16.0,3071.0,244511,Delta Global Staffing,Delta Global Staffing,https://media.glassdoor.com/sqll/244511/delta-global-staffing-squarelogo-1490968777217.png,84,214
"https://www.glassdoor.com/Hourly-Pay/Delta-Global-Staffing-Passenger-Service-Agent-Hourly-Pay-E244511_D_KO22,45.htm",14.0,REGULAR,Passenger Service Agent,47330.0,17.06,10.37,8.36,FULL_DISPLAY,HOURLY,14.0,540.0,244511,Delta Global Staffing,Delta Global Staffing,https://media.glassdoor.com/sqll/244511/delta-global-staffing-squarelogo-1490968777217.png,84,214
"https://www.glassdoor.com/Salary/Lincoln-Financial-Group-Senior-ETL-Developer-Salaries-E403_D_KO24,44.htm",1.0,REGULAR,Senior ETL Developer,69130.0,105738.41,102366.81,98995.21,FUZZED,ANNUAL,2.0,440.0,403,Lincoln Financial Group,Lincoln National Corporation,https://media.glassdoor.com/sqll/403/lincoln-financial-group-squarelogo-1569009613765.png,1,1
"https://www.glassdoor.com/Salary/Southwest-Power-Pool-Electrical-Engineer-II-Salaries-E263930_D_KO21,43.htm",1.0,REGULAR,Electrical Engineer II,36661.0,81980.31,79121.24,76262.17,FUZZED,ANNUAL,1.0,748.0,263930,Southwest Power Pool,Southwest Power Pool,https://media.glassdoor.com/sqll/263930/southwest-power-pool-squarelogo-1423822695728.png,1,1
"https://www.glassdoor.com/Hourly-Pay/Navy-Federal-Credit-Union-Member-Service-Representative-Hourly-Pay-E7281_D_KO26,55.htm",128.0,REGULAR,Member Service Representative,58126.0,24.58,17.23,11.92,FULL_DISPLAY,HOURLY,185.0,1.0,7281,Navy Federal Credit Union,Navy Federal Credit Union,https://media.glassdoor.com/sqll/7281/navy-federal-credit-union-squarelogo-1551302153473.png,484,1389
"https://www.glassdoor.com/Hourly-Pay/Navy-Federal-Credit-Union-Member-Service-Representative-II-Hourly-Pay-E7281_D_KO26,58.htm",69.0,REGULAR,Member Service Representative II,58128.0,19.94,17.95,15.95,FULL_DISPLAY,HOURLY,88.0,152.0,7281,Navy Federal Credit Union,Navy Federal Credit Union,https://media.glassdoor.com/sqll/7281/navy-federal-credit-union-squarelogo-1551302153473.png,484,1389
"https://www.glassdoor.com/Salary/Navy-Federal-Credit-Union-Member-Service-Representative-Salaries-E7281_D_KO26,55.htm",56.0,REGULAR,Member Service Representative,58126.0,45960.89,39054.02,30547.37,FULL_DISPLAY,ANNUAL,185.0,1.0,7281,Navy Federal Credit Union,Navy Federal Credit Union,https://media.glassdoor.com/sqll/7281/navy-federal-credit-union-squarelogo-1551302153473.png,484,1389
"https://www.glassdoor.com/Salary/Adobe-Computer-Scientist-Salaries-E1090_D_KO6,24.htm",189.0,REGULAR,Computer Scientist,654.0,194059.94,128599.95,12175.24,FULL_DISPLAY,ANNUAL,193.0,783.0,1090,Adobe,Adobe Systems Incorporated,https://media.glassdoor.com/sqll/1090/adobe-squarelogo-1439410514152.png,1254,3858
"https://www.glassdoor.com/Salary/Adobe-Software-Engineer-Salaries-E1090_D_KO6,23.htm",122.0,REGULAR,Software Engineer,4279.0,170257.98,115971.31,74502.23,FULL_DISPLAY,ANNUAL,142.0,159426.0,1090,Adobe,Adobe Systems Incorporated,https://media.glassdoor.com/sqll/1090/adobe-squarelogo-1439410514152.png,1254,3858
"https://www.glassdoor.com/Salary/Adobe-Senior-Computer-Scientist-Salaries-E1090_D_KO6,31.htm",113.0,REGULAR,Senior Computer Scientist,44922.0,241154.47,175352.47,119709.26,FULL_DISPLAY,ANNUAL,113.0,204.0,1090,Adobe,Adobe Systems Incorporated,https://media.glassdoor.com/sqll/1090/adobe-squarelogo-1439410514152.png,1254,3858
"https://www.glassdoor.com/Salary/Adobe-Principal-Product-Manager-Salaries-E2690143_D_KO6,31.htm",1.0,REGULAR,Principal Product Manager,42165.0,154784.18,148870.37,142956.56,FUZZED,ANNUAL,0.0,536.0,2690143,Adobe,Adobe,,1,1
"https://www.glassdoor.com/Hourly-Pay/Adobe-Animal-Hospital-Customer-Service-Representative-Hourly-Pay-E274733_D_KO22,53.htm",2.0,REGULAR,Customer Service Representative,60210.0,18.67,16.72,14.76,FUZZED,HOURLY,2.0,73057.0,274733,Adobe Animal Hospital,Adobe Animal Hospital,https://media.glassdoor.com/sqll/274733/adobe-animal-hospital-squarelogo-1499811764641.png,6,7
"https://www.glassdoor.com/Hourly-Pay/Adobe-Animal-Hospital-California-Hourly-Pay-E274733_D_KO22,32.htm",1.0,REGULAR,California,331382.0,15.67,15.05,14.43,FUZZED,HOURLY,1.0,5230.0,274733,Adobe Animal Hospital,Adobe Animal Hospital,https://media.glassdoor.com/sqll/274733/adobe-animal-hospital-squarelogo-1499811764641.png,6,7
"https://www.glassdoor.com/Hourly-Pay/Adobe-Animal-Hospital-Client-Service-Representative-Hourly-Pay-E274733_D_KO22,51.htm",1.0,REGULAR,Client Service Representative,6288.0,19.73,18.99,18.24,FUZZED,HOURLY,1.0,3407.0,274733,Adobe Animal Hospital,Adobe Animal Hospital,https://media.glassdoor.com/sqll/274733/adobe-animal-hospital-squarelogo-1499811764641.png,6,7
"https://www.glassdoor.com/Salary/Adobe-Gilas-Restaurant-Manager-Salaries-E1052582_D_KO12,30.htm",1.0,REGULAR,Restaurant Manager,34044.0,44500.96,43024.6,41548.23,FUZZED,ANNUAL,1.0,9952.0,1052582,Adobe Gilas,Adobe Gilas,,4,4
"https://www.glassdoor.com/Hourly-Pay/Adobe-Gilas-Host-Hourly-Pay-E1052582_D_KO12,16.htm",1.0,REGULAR,Host,34413.0,10.93,10.48,10.02,FUZZED,HOURLY,1.0,4231.0,1052582,Adobe Gilas,Adobe Gilas,,4,4
"https://www.glassdoor.com/Hourly-Pay/Adobe-Gilas-Bartender-Hourly-Pay-E1052582_D_KO12,21.htm",1.0,REGULAR,Bartender,62308.0,4.42,4.25,4.08,FUZZED,HOURLY,1.0,5435.0,1052582,Adobe Gilas,Adobe Gilas,,4,4
"https://www.glassdoor.com/Hourly-Pay/Cafe-Adobe-Waitress-Hourly-Pay-E465828_D_KO11,19.htm",1.0,REGULAR,Waitress,8282.0,2.41,2.33,2.24,FUZZED,HOURLY,1.0,1983.0,465828,Cafe Adobe,Cafe Adobe,,3,3
"https://www.glassdoor.com/Hourly-Pay/Cafe-Adobe-Host-Hourly-Pay-E465828_D_KO11,15.htm",1.0,REGULAR,Host,34413.0,8.83,8.5,8.16,FUZZED,HOURLY,1.0,4231.0,465828,Cafe Adobe,Cafe Adobe,,3,3
"https://www.glassdoor.com/Hourly-Pay/Cafe-Adobe-Busser-Hourly-Pay-E465828_D_KO11,17.htm",1.0,REGULAR,Busser,62914.0,5.02,4.85,4.67,FUZZED,HOURLY,1.0,2830.0,465828,Cafe Adobe,Cafe Adobe,,3,3
"https://www.glassdoor.com/Hourly-Pay/Adobe-Communications-Electronics-Team-Leader-Hourly-Pay-E1771564_D_KO33,44.htm",1.0,REGULAR,Team Leader,20709.0,29.27,28.06,26.84,FUZZED,HOURLY,1.0,9046.0,1771564,Adobe Communications Electronics,"Adobe Communications Electronics, Inc.",https://media.glassdoor.com/sqll/1771564/adobe-communications-electronics-squarelogo-1505919132115.png,2,2
"https://www.glassdoor.com/Hourly-Pay/Adobe-Communications-Electronics-Technician-Hourly-Pay-E1771564_D_KO33,43.htm",1.0,REGULAR,Technician,58595.0,27.11,25.98,24.84,FUZZED,HOURLY,1.0,7879.0,1771564,Adobe Communications Electronics,"Adobe Communications Electronics, Inc.",https://media.glassdoor.com/sqll/1771564/adobe-communications-electronics-squarelogo-1505919132115.png,2,2
"https://www.glassdoor.com/Salary/El-Adobe-Server-Salaries-E320830_D_KO9,15.htm",1.0,REGULAR,Server,11520.0,24536.41,23559.7,22582.98,FUZZED,ANNUAL,1.0,25548.0,320830,El Adobe,El Adobe Mexican Restaurant,,2,2
"https://www.glassdoor.com/Salary/El-Adobe-Consultant-Salaries-E320830_D_KO9,19.htm",1.0,REGULAR,Consultant,51535.0,73118.82,70422.43,67726.03,FUZZED,ANNUAL,1.0,40635.0,320830,El Adobe,El Adobe Mexican Restaurant,,2,2
"https://www.glassdoor.com/Hourly-Pay/Adobe-Title-Internship-Hourly-Pay-E1660691_D_KO12,22.htm",1.0,INTERN,Internship,9985.0,11.5,11.05,10.6,FUZZED,HOURLY,1.0,4198.0,1660691,Adobe Title,Adobe Title,,1,1
"https://www.glassdoor.com/Hourly-Pay/Adobe-Contractors-Heavy-Equipment-Operator-Hourly-Pay-E1935759_D_KO18,42.htm",1.0,REGULAR,Heavy Equipment Operator,22540.0,25.67,24.84,24.01,FUZZED,HOURLY,1.0,1890.0,1935759,Adobe Contractors,"Adobe Contractors, Inc.",,1,1
"https://www.glassdoor.com/Hourly-Pay/H-E-B-Cashier-Hourly-Pay-E2824_D_KO6,13.htm",462.0,REGULAR,Cashier,13159.0,16.15,11.21,7.88,FULL_DISPLAY,HOURLY,471.0,50825.0,2824,H E B,H. E. Butt Grocery Company,https://media.glassdoor.com/sqll/2824/h-e-b-squarelogo-1521485228314.png,878,4035
"https://www.glassdoor.com/Hourly-Pay/H-E-B-HEB-Cashier-Hourly-Pay-E2824_D_KO6,17.htm",258.0,REGULAR,HEB Cashier,493191.0,16.19,11.14,8.51,FULL_DISPLAY,HOURLY,261.0,265.0,2824,H E B,H. E. Butt Grocery Company,https://media.glassdoor.com/sqll/2824/h-e-b-squarelogo-1521485228314.png,878,4035
"https://www.glassdoor.com/Hourly-Pay/H-E-B-Checker-Hourly-Pay-E2824_D_KO6,13.htm",198.0,REGULAR,Checker,56739.0,14.02,11.32,8.25,FULL_DISPLAY,HOURLY,216.0,712.0,2824,H E B,H. E. Butt Grocery Company,https://media.glassdoor.com/sqll/2824/h-e-b-squarelogo-1521485228314.png,878,4035
"https://www.glassdoor.com/Salary/HEB-ISD-Teacher-Salaries-E341103_D_KO8,15.htm",8.0,REGULAR,Teacher,20246.0,68125.15,59469.83,54230.25,FULL_DISPLAY,ANNUAL,8.0,29210.0,341103,HEB ISD,Hurst-Euless-Bedford Independent School District,https://media.glassdoor.com/sqll/341103/heb-isd-squarelogo-1442303652683.png,20,29
"https://www.glassdoor.com/Salary/HEB-ISD-Instructional-Specialist-Salaries-E341103_D_KO8,32.htm",2.0,REGULAR,Instructional Specialist,29288.0,67127.62,62641.37,58155.12,FUZZED,ANNUAL,2.0,83.0,341103,HEB ISD,Hurst-Euless-Bedford Independent School District,https://media.glassdoor.com/sqll/341103/heb-isd-squarelogo-1442303652683.png,20,29
"https://www.glassdoor.com/Hourly-Pay/HEB-ISD-Extended-Day-Assistant-Hourly-Pay-E341103_D_KO8,30.htm",2.0,REGULAR,Extended Day Assistant,197018.0,11.84,11.34,10.84,FUZZED,HOURLY,2.0,3.0,341103,HEB ISD,Hurst-Euless-Bedford Independent School District,https://media.glassdoor.com/sqll/341103/heb-isd-squarelogo-1442303652683.png,20,29
"https://www.glassdoor.com/Hourly-Pay/ACLS-Humanities-E-Book-Editorial-Assistant-Hourly-Pay-E1195809_D_KO23,42.htm",2.0,REGULAR,Editorial Assistant,48742.0,16.8,15.99,15.18,FUZZED,HOURLY,2.0,1300.0,1195809,ACLS Humanities E-Book,ACLS Humanities E-Book (HEB),,1,2
"https://www.glassdoor.com/Hourly-Pay/Texas-Health-Resources-Registered-Nurse-Hourly-Pay-E7647_D_KO23,39.htm",61.0,REGULAR,Registered Nurse,50005.0,46.88,35.34,24.46,FULL_DISPLAY,HOURLY,70.0,25228.0,7647,Texas Health Resources,Texas Health Resources Inc.,https://media.glassdoor.com/sqll/7647/texas-health-resources-squarelogo.png,381,825
"https://www.glassdoor.com/Hourly-Pay/Texas-Health-Resources-Staff-RN-Hourly-Pay-E7647_D_KO23,31.htm",24.0,REGULAR,Staff RN,4988.0,47.68,36.39,28.15,FULL_DISPLAY,HOURLY,28.0,8204.0,7647,Texas Health Resources,Texas Health Resources Inc.,https://media.glassdoor.com/sqll/7647/texas-health-resources-squarelogo.png,381,825
"https://www.glassdoor.com/Hourly-Pay/Texas-Health-Resources-Patient-Care-Technician-Hourly-Pay-E7647_D_KO23,46.htm",24.0,REGULAR,Patient Care Technician,1329.0,16.68,14.74,12.76,FULL_DISPLAY,HOURLY,26.0,2653.0,7647,Texas Health Resources,Texas Health Resources Inc.,https://media.glassdoor.com/sqll/7647/texas-health-resources-squarelogo.png,381,825
"https://www.glassdoor.com/Hourly-Pay/H-E-Bergeron-Engineers-Intern-Hourly-Pay-E673635_D_KO23,29.htm",1.0,REGULAR,Intern,10446.0,14.81,14.16,13.5,FUZZED,HOURLY,1.0,56567.0,673635,H.E. Bergeron Engineers,H.E. Bergeron Engineers,,2,2
"https://www.glassdoor.com/Hourly-Pay/H-E-Bergeron-Engineers-Structural-Engineer-Hourly-Pay-E673635_D_KO23,42.htm",1.0,REGULAR,Structural Engineer,25712.0,26.89,25.8,24.7,FUZZED,HOURLY,1.0,2500.0,673635,H.E. Bergeron Engineers,H.E. Bergeron Engineers,,2,2
"https://www.glassdoor.com/Salary/Compass-Office-Administrator-Salaries-E719025_D_KO8,28.htm",16.0,REGULAR,Office Administrator,46721.0,77068.23,58478.82,42159.03,FULL_DISPLAY,ANNUAL,16.0,3035.0,719025,Compass,Urban Compass Inc.,https://media.glassdoor.com/sqll/719025/compass-squarelogo-1526585123186.png,177,311
"https://www.glassdoor.com/Salary/Compass-IT-Associate-Salaries-E719025_D_KO8,20.htm",13.0,REGULAR,IT Associate,29810.0,89012.98,72956.45,59144.25,FULL_DISPLAY,ANNUAL,13.0,620.0,719025,Compass,Urban Compass Inc.,https://media.glassdoor.com/sqll/719025/compass-squarelogo-1526585123186.png,177,311
"https://www.glassdoor.com/Salary/Compass-Marketing-Associate-Salaries-E719025_D_KO8,27.htm",13.0,REGULAR,Marketing Associate,57607.0,81035.16,65880.92,53307.26,FULL_DISPLAY,ANNUAL,13.0,3661.0,719025,Compass,Urban Compass Inc.,https://media.glassdoor.com/sqll/719025/compass-squarelogo-1526585123186.png,177,311
"https://www.glassdoor.com/Salary/Compass-Sales-Manager-Salaries-E796686_D_KO8,21.htm",13.0,REGULAR,Sales Manager,28495.0,85468.74,77089.71,71861.58,FULL_DISPLAY,ANNUAL,13.0,19998.0,796686,Compass,Compass,https://media.glassdoor.com/sqll/796686/compass-squarelogo-1424442080379.png,107,149
"https://www.glassdoor.com/Salary/Compass-Office-Administrator-Salaries-E796686_D_KO8,28.htm",7.0,REGULAR,Office Administrator,46721.0,49933.5,46235.84,42794.19,FULL_DISPLAY,ANNUAL,7.0,3035.0,796686,Compass,Compass,https://media.glassdoor.com/sqll/796686/compass-squarelogo-1424442080379.png,107,149
"https://www.glassdoor.com/Salary/Compass-IT-Auditor-Salaries-E796686_D_KO8,18.htm",7.0,REGULAR,IT Auditor,29822.0,76838.94,72933.25,68223.56,FULL_DISPLAY,ANNUAL,7.0,1.0,796686,Compass,Compass,https://media.glassdoor.com/sqll/796686/compass-squarelogo-1424442080379.png,107,149
"https://www.glassdoor.com/Salary/COMPASS-Software-Engineer-Salaries-E584290_D_KO8,25.htm",1.0,REGULAR,Software Engineer,4279.0,88017.67,84488.74,80959.8,FUZZED,ANNUAL,1.0,159426.0,584290,COMPASS,COMPASS Corporation for Recovery Services,https://media.glassdoor.com/sqll/584290/compass-squarelogo-1460723527581.png,14,14
"https://www.glassdoor.com/Hourly-Pay/COMPASS-Cashier-Hourly-Pay-E584290_D_KO8,15.htm",1.0,REGULAR,Cashier,13159.0,11.05,10.64,10.23,FUZZED,HOURLY,1.0,50825.0,584290,COMPASS,COMPASS Corporation for Recovery Services,https://media.glassdoor.com/sqll/584290/compass-squarelogo-1460723527581.png,14,14
"https://www.glassdoor.com/Hourly-Pay/COMPASS-Shift-Supervisor-Hourly-Pay-E584290_D_KO8,24.htm",1.0,REGULAR,Shift Supervisor,30106.0,16.28,15.7,15.11,FUZZED,HOURLY,1.0,10919.0,584290,COMPASS,COMPASS Corporation for Recovery Services,https://media.glassdoor.com/sqll/584290/compass-squarelogo-1460723527581.png,14,14
"https://www.glassdoor.com/Salary/Illumina-Senior-Software-Engineer-Salaries-E11671_D_KO9,33.htm",26.0,REGULAR,Senior Software Engineer,17959.0,147556.61,123973.61,99938.3,FULL_DISPLAY,ANNUAL,27.0,55119.0,11671,Illumina,"Illumina, Inc.",https://media.glassdoor.com/sqll/11671/illumina-squarelogo.png,718,1420
"https://www.glassdoor.com/Salary/Illumina-Scientist-I-Salaries-E11671_D_KO9,20.htm",24.0,REGULAR,Scientist I,29379.0,112700.88,95315.86,85271.17,FULL_DISPLAY,ANNUAL,24.0,1185.0,11671,Illumina,"Illumina, Inc.",https://media.glassdoor.com/sqll/11671/illumina-squarelogo.png,718,1420
https://www.glassdoor.com/Hourly-Pay/Illumina-Intern-Hourly-Hourly-Pay-E11671_DAO.htm?filter.jobTitleExact=Intern+-+Hourly,22.0,INTERN,Intern - Hourly,10457.0,33.05,27.84,20.91,FULL_DISPLAY,HOURLY,22.0,41530.0,11671,Illumina,"Illumina, Inc.",https://media.glassdoor.com/sqll/11671/illumina-squarelogo.png,718,1420
"https://www.glassdoor.com/Salary/Illuminas-Data-Analyst-Salaries-E285208_D_KO10,22.htm",1.0,REGULAR,Data Analyst,46094.0,52233.52,50284.12,48334.71,FUZZED,ANNUAL,1.0,12552.0,285208,Illuminas,Illuminas,https://media.glassdoor.com/sqll/285208/illuminas-squarelogo-1498752153711.png,8,8
"https://www.glassdoor.com/Salary/Illuminas-Research-Associate-Salaries-E285208_D_KO10,28.htm",1.0,REGULAR,Research Associate,50301.0,55532.93,53305.6,51078.26,FUZZED,ANNUAL,1.0,24687.0,285208,Illuminas,Illuminas,https://media.glassdoor.com/sqll/285208/illuminas-squarelogo-1498752153711.png,8,8
"https://www.glassdoor.com/Salary/Illuminas-Business-Development-Manager-Salaries-E285208_D_KO10,38.htm",1.0,REGULAR,Business Development Manager,62424.0,61207.97,59085.43,56962.88,FUZZED,ANNUAL,1.0,9904.0,285208,Illuminas,Illuminas,https://media.glassdoor.com/sqll/285208/illuminas-squarelogo-1498752153711.png,8,8
